MP_15188_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;+++;Rothia dentocariosa;2047;b523a12a-b73f-4063-b293-1329ac10fcab;2.063;+++;Rothia dentocariosa;2047;5874a595-4989-4736-846b-391e6d01e169;2.015;+;Rothia dentocariosa;2047;e84c8d72-998b-4868-913d-eca67c6b1587;1.995;+;Rothia dentocariosa;2047;05d908d1-0ebc-4226-8b42-5f1571d8167f;1.991;+;Rothia dentocariosa;2047;e40fa7d2-6626-43cd-950b-40d4d8165248;1.922;+;Rothia dentocariosa;2047;2fba15f9-f2e7-409f-995e-81e6388bf7c7;1.753;-;not reliable identification;E1;f5fd650d-174d-4456-8f69-e7659f78cd98;1.49;-;not reliable identification;E1;9b2acf5c-0abf-432a-a702-f25c6ce5f382;1.41;-;not reliable identification;E1;45bb3cdd-5b31-404b-b3e5-44255c1b6e62;1.397;-;not reliable identification;E1;3369c4ba-1966-42a3-b02a-7cdf531e3d5b;1.373
MP_15189_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;-;not reliable identification;E1;d2f93fc9-c397-443d-9422-3bf2cb723905;1.292;-;not reliable identification;E1;406eb722-4442-4b9f-a7dd-682c8412bdbe;1.257;-;not reliable identification;E1;2b9eef34-7fe8-4f06-a529-1b7dba0968e9;1.244;-;not reliable identification;E1;84b34603-2956-4106-a8ac-999b9dc83bb4;22.jan;-;not reliable identification;E1;ea8d0197-7a1a-46e9-a301-01f87cd6e235;1.211;-;not reliable identification;E1;648c6808-89e5-486d-b21d-53f13d5a3a42;1.188;-;not reliable identification;E1;a77772b2-5202-4d60-bd37-3b31800f8b58;18.jan;-;not reliable identification;E1;3f018f9a-7c32-4753-884c-a40db4b6ed0e;1.175;-;not reliable identification;E1;80b63858-afce-4c22-beb1-528b5f025a66;1.164;-;not reliable identification;E1;d60c4070-b6a7-473a-a4dc-19fb38308117;1.147
MP_15190_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;-;not reliable identification;E1;cbf7f0c8-25aa-4fad-803c-852ac4d2f193;1.419;-;not reliable identification;E1;e145fec3-be03-4ae5-9a0d-a243f2f11761;1.418;-;not reliable identification;E1;6d776641-05d9-417a-ad5c-2cb9db25692d;1.393;-;not reliable identification;E1;89476f5b-0d54-4c75-8140-dcd43e28fe84;1.386;-;not reliable identification;E1;0a8dd0b3-cbc2-4ab7-8b80-7db77537b1c9;1.379;-;not reliable identification;E1;1361139c-2a9a-4f54-bb9d-858f2835d069;1.334;-;not reliable identification;E1;07f08802-e4fe-437c-9251-a93429248df5;1.317;-;not reliable identification;E1;d856950a-1304-456d-b2df-cc881faf52df;1.277;-;not reliable identification;E1;b14ce8a8-56b6-4918-9c5e-d7a94246693a;1.269;-;not reliable identification;E1;d2f93fc9-c397-443d-9422-3bf2cb723905;1.262
MP_15191_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;++;Staphylococcus epidermidis;1282;ca61ac93-70f3-4aba-a3cd-b69ba1df29c9;2.222;++;Staphylococcus epidermidis;1282;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;2.132;++;Staphylococcus epidermidis;1282;cf58e860-e8a8-42cb-9f41-cfea4536d54e;2.054;+;Staphylococcus epidermidis;1282;b487a1e3-895e-49ae-bc1c-e940757982cc;1.924;+;Staphylococcus epidermidis;1282;affdd5db-be8f-4ee6-b395-757b3b820a98;1.911;+;Staphylococcus epidermidis;1282;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.901;+;Staphylococcus epidermidis;1282;fc503196-43eb-4d43-ba09-406712713928;1.847;+;Staphylococcus epidermidis;1282;d8f3d81b-5949-4fec-96db-056d2d22cab7;1.821;+;Staphylococcus epidermidis;1282;2f7eae59-d395-4226-8734-f0f113d9abe9;1.768;+;Staphylococcus epidermidis;1282;84f155e4-1600-46a5-afea-eafb27233290;1.716
MP_15192_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;++;Staphylococcus haemolyticus;1283;47e7c312-231a-4f79-a192-9dccad334d7c;2.269;++;Staphylococcus haemolyticus;1283;4e977d76-2fa4-4a91-842d-dfb21e083370;2.013;+;Staphylococcus haemolyticus;1283;c36e44ee-514d-4ba3-a77a-244e0e01929f;1.932;+;Staphylococcus haemolyticus;1283;bb1d3135-1a65-486b-8740-a5704725bf02;1.882;+;Staphylococcus haemolyticus;1283;5e0d2b36-f285-4c37-b3f8-8a957c1b54b5;1.868;+;Staphylococcus haemolyticus;1283;e4efd75f-bbb0-4c0f-89d2-9e180310609d;1.832;+;Staphylococcus haemolyticus;1283;37f3ad54-a305-4c0d-a883-fd1492bfdf2d;1.826;+;Staphylococcus haemolyticus;1283;451d1f50-5b99-4280-b8cb-cff5f725a5d8;1.787;+;Staphylococcus haemolyticus;1283;61b34193-e250-4efa-9fc9-2057aa633e28;1.74;+;Staphylococcus haemolyticus;1283;a17b8a09-e99a-41b2-b121-255c6e33b567;1.718
MP_15193_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;++;Bacillus subtilis;1423;23ce2a7b-23cc-4863-af14-3101f6525821;2.056;+;Bacillus subtilis;135461;78746211-3f33-4ac4-9ec0-b20be357a00c;1.977;+;Bacillus subtilis;1423;286b7fb1-e136-4ebf-9b0b-71da8923f4cb;1.95;+;Bacillus subtilis;135461;f14cb980-2d14-4686-80ea-896d3f4f576c;1.943;-;not reliable identification;E1;cb7d690b-1795-4d9f-8ee4-1576a55c9d4d;1.651;-;not reliable identification;E1;66e762b0-671a-4299-b71d-f78c15eb59fe;1.597;-;not reliable identification;E1;8fc0b3ad-e20d-49ef-a66b-1db8316f41b4;1.574;-;not reliable identification;E1;c581ff6c-a6dc-4c6d-b54d-cd208808f2a5;1.567;-;not reliable identification;E1;88056f74-d73a-469e-be12-b3f1c2bc95e4;1.564;-;not reliable identification;E1;c95906fd-5b1d-4cb3-8bd0-e1757da57032;1.525
MP_15194_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;+++;Enterococcus faecalis;1351;0ae85b21-2783-4fe6-9c04-96877702d15a;2.345;++;Enterococcus faecalis;1351;0bba480e-241f-4e83-b6f5-58e80a06389e;29.febr;++;Enterococcus faecalis;1351;1cc3022d-bf5d-422d-aa5a-c1c5889e84de;2.217;++;Enterococcus faecalis;1351;4cea4049-e540-44da-a3c7-28a257f47036;21.febr;++;Enterococcus faecalis;1351;a4ab8bfd-4128-4b50-9270-292f99bdad8d;2.171;++;Enterococcus faecalis;1351;a82c73c8-b1b2-4bda-bb0d-2cae2de47f5c;2.138;++;Enterococcus faecalis;1351;46d48674-c407-48fe-b85b-300977b0558f;2.111;++;Enterococcus faecalis;1351;f3aaad09-d984-4b9c-b55c-f2437ed1217d;2.033;+;Enterococcus faecalis;1351;ba0bb1df-5786-450a-ac91-fe4096b1a3e1;1.952;+;Enterococcus faecalis;1351;2aeff100-21f3-40c1-a875-36462325a3ed;1.704
MP_15195_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;++;Staphylococcus capitis;72758;6e8c1752-3615-4167-bbc4-e2101bd745ec;2.207;++;Staphylococcus capitis;72758;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;2.159;++;Staphylococcus capitis;72758;cfe9f50c-c0f7-462e-b828-25b7156cf9e5;2.019;+;Staphylococcus capitis;74703;98f4ade2-6a6d-4696-946e-2bc0331c0c6a;1.925;+;Staphylococcus capitis;72758;c9999c48-5bd3-4c37-ab54-ed25af902121;1.893;+;Staphylococcus capitis;72758;7ff5c2d5-93f0-4f1b-b1e3-edc061f22e96;1.818;-;not reliable identification;E1;ae10ca58-4de5-4877-a03e-675f6b6826df;1.538;-;not reliable identification;E1;cbefbe40-89e4-438c-81ca-ac8d312eda6d;1.458;-;not reliable identification;E1;617a72b8-eefb-4c85-a9f1-e010ae7eeced;1.442;-;not reliable identification;E1;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.429
MP_15196_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;++;Staphylococcus warneri;1292;d153c9c7-bc52-494e-b576-994839c2cb65;2.169;++;Staphylococcus warneri;1292;e4c22d93-138e-48d5-820d-98751b855c0e;2.107;++;Staphylococcus warneri;1292;afd71a76-0e5f-4e4f-8a8a-c2b83501bf18;2.062;++;Staphylococcus warneri;1292;30e0768a-9e7f-4c3c-ad1f-471557c50943;2.048;+;Staphylococcus warneri;1292;0203172b-1116-4ddc-8850-cb871f84be31;1.934;+;Staphylococcus pasteuri;45972;c98e7b49-3671-46fa-b899-9b5482a17e0f;1.891;-;not reliable identification;E1;2344667f-d5fe-4432-ab1f-a4cb850df995;1.581;-;not reliable identification;E1;83602a72-0f13-424e-85e6-4ba6156692f3;1.531;-;not reliable identification;E1;5f1cae44-63e1-4b28-a517-3b64d2c13af4;1.525;-;not reliable identification;E1;c57e9940-b0d6-4b87-b577-ca47678f1780;1.519
MP_15197_ID1011025858;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-08-01;++;Staphylococcus hominis;145393;5e23b082-76aa-4165-b045-a5d492cfc0f4;2.207;++;Staphylococcus hominis;1290;605f3c45-5813-4f3b-a6b5-167657d17554;2.095;++;Staphylococcus hominis;1290;ea5a5ac9-9ac0-4140-9847-5ab41db0adcd;2.008;+;Staphylococcus hominis;1290;6dc4986b-ecd2-437c-8e4d-6d95b5336e8c;1.852;+;Staphylococcus hominis;145391;7b34c231-ee3b-4b58-bf7f-80de1314ce76;1.812;+;Staphylococcus hominis;145391;361808e4-83a8-45a7-9482-a3ab48717b0a;1.732;+;Staphylococcus hominis;145391;cb25c9df-d4c9-4510-9627-ac25c9d32102;1.712;-;not reliable identification;E1;e42fa5b3-2a7d-46d6-b2e9-f55f49b91e95;1.623;-;not reliable identification;E1;219bdfd0-cd3d-48ae-a3ed-1245691e8c9e;1.371;-;not reliable identification;E1;ad4829e0-beb1-4f06-9d16-e3bd1707afb2;1.276
