C1;MP_15116_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Spanyúrné Mészáros Tünde-Kesztyu jobb kéz_""E"" hátterû tér";EDT;TAMC
C2;MP_15117_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Spanyúrné Mészáros Tünde-Alkar külso oldala - jobb_""E"" hátterû tér";EDT;TAMC
C3;MP_15118_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;VI. Box önellenörzés_VI. box;EDT;TAMC
C4;MP_15119_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;VI. Box önellenörzés_VI. box;EDT;TAMC
C5;MP_15120_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Kiss Lilla-Kesztyu jobb kéz_""E"" hátterû tér";EDT;TAMC
C6;MP_15121_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Kiss Lilla-Alkar külso oldala - jobb_""E"" hátterû tér";EDT;TYMC
C7;MP_15122_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Szendrei Mihályné-Kesztyu jobb kéz_""C"" hátterû tér";EDT;TAMC
C8;MP_15123_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Szendrei Mihályné-Alkar külso oldala - jobb_""C"" hátterû tér";EDT;TAMC
C9;MP_15124_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;VI. Box önellenörzés_VI. box;EDT;TAMC
C10;MP_15125_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;VI. Box önellenörzés_VI. box;EDT;TAMC
C11;MP_15126_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Kiss Lilla-Kesztyu jobb kéz_""E"" hátterû tér";EDT;TAMC
C12;MP_15127_ID1011026779;DMHL - Dorogi Mikrobiológiai és Higiénés Labor_2020-07-30;"Kiss Lilla-Alkar külso oldala - jobb_""E"" hátterû tér";EDT;TAMC
